order_id,customer_id,product_id,category,price,discount,quantity,payment_method,order_date,delivery_time_days,region,returned,total_amount,shipping_cost,profit_margin,customer_age,customer_gender,delivery_speed,discount_bucket,total_cost_ratio,order_value_segment,returned_flag,past_orders,past_returns,product_orders_cum,product_returns_cum,product_return_rate,days_since_last_order,last_return_date,days_since_last_return,returns_last3,category_return_rate,delivery_speed_bucket,discount_category,price_per_unit,customer_tenure_days,order_month,order_weekday
O125081,C16030,P224131,Fashion,11.92,0.05,1,PayPal,2024-03-26,4,Central,No,11.32,6.15,-2.19,31,Female,4,Low Discount,0.4991883116883117,Low Value,0,2,0,1,0,0.0,4.0,,9999.0,0.0,0.0828269907259354,Normal,Low Discount_Fashion,11.92,82,3,1
O112591,C11543,P239807,Toys,26.26,0.0,1,COD,2024-03-26,4,West,No,26.26,5.0,5.5,68,Male,4,No Discount,0.1834189288334556,Low Value,0,1,0,0,0,0.0,106.0,,9999.0,0.0,0.04944666823640217,Normal,No Discount_Toys,26.26,106,3,1
O109996,C13879,P215422,Fashion,9.79,0.0,1,Debit Card,2024-03-26,7,West,No,9.79,2.41,1.02,68,Male,7,No Discount,0.22335495829471735,Low Value,0,0,0,0,0,0.0,9999.0,,9999.0,0.0,0.0828269907259354,Slow,No Discount_Fashion,9.79,0,3,1
O113969,C14460,P212093,Home,278.65,0.05,1,Debit Card,2024-03-26,5,North,No,264.72,7.95,66.17,32,Other,5,Low Discount,0.029918711425560737,High Value,0,2,0,1,0,0.0,38.0,,9999.0,0.0,0.05649717514124294,Normal,Low Discount_Home,278.65,87,3,1
O132108,C14366,P216833,Sports,110.37,0.0,1,Debit Card,2024-03-26,5,South,No,110.37,6.03,27.08,23,Female,5,No Discount,0.05414384484151926,Mid Value,0,2,0,1,1,1.0,144.0,,9999.0,0.0,0.0493886358187485,Normal,No Discount_Sports,110.37,186,3,1
O116225,C13883,P209882,Sports,52.85,0.0,1,Credit Card,2024-03-26,6,West,No,52.85,4.29,11.57,59,Male,6,No Discount,0.07966573816155989,Mid Value,0,2,0,0,0,0.0,19.0,,9999.0,0.0,0.0493886358187485,Slow,No Discount_Sports,52.85,34,3,1
O128586,C14102,P204194,Fashion,86.32,0.1,1,PayPal,2024-03-26,4,South,No,77.69,5.59,21.6,53,Female,4,Low Discount,0.07103825136612021,Mid Value,0,2,0,1,0,0.0,29.0,,9999.0,0.0,0.0828269907259354,Normal,Low Discount_Fashion,86.32,83,3,1
O112483,C13650,P209766,Home,62.76,0.0,1,COD,2024-03-26,4,West,No,62.76,6.02,11.55,40,Male,4,No Discount,0.09441656210790464,Mid Value,0,2,0,1,0,0.0,56.0,2023-11-16,131.0,1.0,0.05649717514124294,Normal,No Discount_Home,62.76,131,3,1
O132875,C12587,P201709,Fashion,56.01,0.0,1,Credit Card,2024-03-26,3,Central,No,56.01,5.21,14.39,38,Male,3,No Discount,0.09138747588142432,Mid Value,0,1,1,0,1,0.0,94.0,,9999.0,0.0,0.0828269907259354,Fast,No Discount_Fashion,56.01,94,3,1
O132374,C12504,P218777,Fashion,11.54,0.1,1,Debit Card,2024-03-26,7,West,No,10.39,5.01,-1.37,51,Female,7,Low Discount,0.4398595258999122,Low Value,0,1,0,0,0,0.0,96.0,,9999.0,0.0,0.0828269907259354,Slow,Low Discount_Fashion,11.54,96,3,1
O131074,C17084,P215358,Grocery,13.25,0.0,2,Credit Card,2024-03-26,5,Central,No,26.5,6.17,-4.05,27,Male,5,No Discount,0.22436363636363635,Low Value,0,1,0,0,0,0.0,129.0,,9999.0,0.0,0.013060620995564317,Normal,No Discount_Grocery,6.625,129,3,1
O102778,C10275,P210112,Toys,15.68,0.05,1,COD,2024-03-26,4,West,No,14.9,4.32,1.64,61,Female,4,Low Discount,0.27169811320754716,Low Value,0,0,0,0,0,0.0,9999.0,,9999.0,0.0,0.04944666823640217,Normal,Low Discount_Toys,15.68,0,3,1
O126663,C16172,P246553,Grocery,10.74,0.2,1,COD,2024-03-26,5,South,No,8.59,4.61,-3.92,18,Female,5,High Discount,0.4807090719499479,Low Value,0,1,0,1,0,0.0,54.0,,9999.0,0.0,0.013060620995564317,Normal,High Discount_Grocery,10.74,54,3,1
O108742,C13560,P235084,Grocery,7.14,0.0,1,Debit Card,2024-03-26,3,North,No,7.14,3.94,-3.37,40,Male,3,No Discount,0.484029484029484,Low Value,0,1,0,1,0,0.0,77.0,,9999.0,0.0,0.013060620995564317,Fast,No Discount_Grocery,7.14,77,3,1
O133604,C11067,P221721,Electronics,64.37,0.0,1,Credit Card,2024-03-26,6,East,No,64.37,6.35,1.37,67,Female,6,No Discount,0.09713936056294935,Mid Value,0,1,0,0,0,0.0,71.0,,9999.0,0.0,0.07297734627831715,Slow,No Discount_Electronics,64.37,71,3,1
O102733,C16099,P204274,Beauty,27.12,0.15,1,Debit Card,2024-03-26,4,South,No,23.05,2.33,8.04,59,Female,4,High Discount,0.09688149688149689,Low Value,0,2,0,0,0,0.0,114.0,,9999.0,0.0,0.03777723616865708,Normal,High Discount_Beauty,27.12,125,3,1
O126727,C10583,P218728,Toys,6.75,0.1,1,UPI,2024-03-26,7,East,No,6.08,3.31,-0.88,53,Female,7,Low Discount,0.4675141242937853,Low Value,0,1,0,0,0,0.0,188.0,,9999.0,0.0,0.04944666823640217,Slow,Low Discount_Toys,6.75,188,3,1
O126575,C15303,P227817,Fashion,11.28,0.1,4,Wallet,2024-03-26,5,East,No,40.61,3.66,10.55,53,Female,5,Low Discount,0.08795962509012258,Low Value,0,0,0,1,0,0.0,9999.0,,9999.0,0.0,0.0828269907259354,Normal,Low Discount_Fashion,2.82,0,3,1
O108483,C11209,P200933,Fashion,63.05,0.0,1,Debit Card,2024-03-26,8,East,No,63.05,7.37,14.7,18,Female,8,No Discount,0.11506635441061672,Mid Value,0,0,0,0,0,0.0,9999.0,,9999.0,0.0,0.0828269907259354,Very Slow,No Discount_Fashion,63.05,0,3,1
O121218,C10673,P218639,Toys,22.68,0.0,1,Credit Card,2024-03-26,5,South,No,22.68,3.75,5.32,44,Female,5,No Discount,0.15836148648648649,Low Value,0,0,0,0,0,0.0,9999.0,,9999.0,0.0,0.04944666823640217,Normal,No Discount_Toys,22.68,0,3,1
O115001,C13424,P233334,Home,121.69,0.1,2,COD,2024-03-26,4,North,No,219.04,8.12,53.21,55,Male,4,Low Discount,0.03690238138520269,High Value,0,2,0,0,0,0.0,68.0,,9999.0,0.0,0.05649717514124294,Normal,Low Discount_Home,60.845,155,3,1
O117481,C11462,P239230,Toys,4.51,0.2,3,COD,2024-03-26,4,South,No,10.82,2.26,2.07,35,Female,4,High Discount,0.19120135363790183,Low Value,0,0,0,0,0,0.0,9999.0,,9999.0,0.0,0.04944666823640217,Normal,High Discount_Toys,1.5033333333333332,0,3,1
O126922,C13044,P221655,Fashion,46.42,0.05,1,Credit Card,2024-03-26,4,Central,Yes,44.1,5.08,10.35,27,Male,4,Low Discount,0.11263858093126386,Low Value,1,0,0,1,0,0.0,9999.0,,9999.0,0.0,0.0828269907259354,Normal,Low Discount_Fashion,46.42,0,3,1
O106835,C10943,P212150,Fashion,36.06,0.0,1,Credit Card,2024-03-26,4,North,No,36.06,4.77,7.85,39,Male,4,No Discount,0.12871019967620073,Low Value,0,3,1,0,1,0.0,75.0,,9999.0,0.0,0.0828269907259354,Normal,No Discount_Fashion,36.06,143,3,1
O111934,C12815,P204127,Fashion,109.9,0.05,1,Credit Card,2024-03-26,4,North,No,104.4,7.29,29.25,35,Female,4,Low Discount,0.06916508538899431,Mid Value,0,1,0,0,0,0.0,31.0,,9999.0,0.0,0.0828269907259354,Normal,Low Discount_Fashion,109.9,31,3,1
O100693,C10851,P220264,Home,256.11,0.05,1,PayPal,2024-03-26,3,North,No,243.3,9.81,58.31,48,Male,3,Low Discount,0.040155546459271385,High Value,0,0,0,0,0,0.0,9999.0,,9999.0,0.0,0.05649717514124294,Fast,Low Discount_Home,256.11,0,3,1
O119623,C10554,P219173,Sports,64.25,0.0,1,Debit Card,2024-03-26,5,East,No,64.25,5.63,13.64,62,Female,5,No Discount,0.08628352490421456,Mid Value,0,1,0,0,0,0.0,33.0,,9999.0,0.0,0.0493886358187485,Normal,No Discount_Sports,64.25,33,3,1
O126526,C17955,P220835,Grocery,3.7,0.0,3,Debit Card,2024-03-26,5,North,No,11.1,3.87,-2.98,47,Female,5,No Discount,0.31983471074380165,Low Value,0,0,0,0,0,0.0,9999.0,,9999.0,0.0,0.013060620995564317,Normal,No Discount_Grocery,1.2333333333333334,0,3,1
O100450,C16427,P208674,Home,24.82,0.0,1,Credit Card,2024-03-26,5,South,No,24.82,5.46,1.49,62,Male,5,No Discount,0.21146398140975986,Low Value,0,0,0,0,0,0.0,9999.0,,9999.0,0.0,0.05649717514124294,Normal,No Discount_Home,24.82,0,3,1
O127661,C10068,P229157,Fashion,84.36,0.05,1,Credit Card,2024-03-26,6,East,No,80.14,8.18,19.87,41,Male,6,Low Discount,0.10081340892284939,Mid Value,0,2,0,1,0,0.0,12.0,,9999.0,0.0,0.0828269907259354,Slow,Low Discount_Fashion,84.36,114,3,1
O120674,C13232,P208895,Grocery,3.69,0.0,3,PayPal,2024-03-26,4,West,No,11.07,2.91,-2.02,63,Male,4,No Discount,0.24109362054681027,Low Value,0,1,0,0,0,0.0,148.0,,9999.0,0.0,0.013060620995564317,Normal,No Discount_Grocery,1.23,148,3,1
O111858,C10595,P244282,Grocery,10.33,0.0,1,Credit Card,2024-03-26,7,East,No,10.33,5.43,-4.6,61,Female,7,No Discount,0.4792586054721977,Low Value,0,1,0,0,0,0.0,148.0,,9999.0,0.0,0.013060620995564317,Slow,No Discount_Grocery,10.33,148,3,1
O103524,C11950,P246908,Electronics,292.03,0.0,2,Debit Card,2024-03-26,5,East,No,584.06,9.47,60.62,30,Male,5,No Discount,0.01618637404710628,Very High,0,1,0,0,0,0.0,13.0,,9999.0,0.0,0.07297734627831715,Normal,No Discount_Electronics,146.015,13,3,1
O130791,C13705,P244689,Toys,8.47,0.0,1,COD,2024-03-26,6,North,No,8.47,4.98,-1.59,51,Male,6,No Discount,0.5258711721224921,Low Value,0,0,0,1,0,0.0,9999.0,,9999.0,1.0,0.04944666823640217,Slow,No Discount_Toys,8.47,0,3,1
O120557,C16030,P235607,Grocery,14.34,0.0,1,Credit Card,2024-03-27,4,Central,No,14.34,2.11,-0.96,49,Other,4,No Discount,0.1375488917861799,Low Value,0,3,0,0,0,0.0,1.0,,9999.0,0.0,0.013060620995564317,Normal,No Discount_Grocery,14.34,83,3,2
O118318,C12567,P228527,Electronics,881.45,0.0,2,Credit Card,2024-03-27,7,North,No,1762.9,11.36,200.19,65,Female,7,No Discount,0.006440274391972333,Very High,0,2,0,0,0,0.0,19.0,,9999.0,0.0,0.07297734627831715,Slow,No Discount_Electronics,440.725,50,3,2
O126113,C12942,P248071,Sports,108.8,0.0,1,Credit Card,2024-03-27,4,West,No,108.8,6.6,26.04,44,Male,4,No Discount,0.060109289617486336,Mid Value,0,1,0,0,0,0.0,17.0,,9999.0,0.0,0.0493886358187485,Normal,No Discount_Sports,108.8,17,3,2
O112684,C12443,P243642,Electronics,282.33,0.0,1,Credit Card,2024-03-27,6,East,No,282.33,8.76,25.12,26,Male,6,No Discount,0.03091801080012706,High Value,0,2,0,0,0,0.0,72.0,,9999.0,0.0,0.07297734627831715,Slow,No Discount_Electronics,282.33,145,3,2
O128152,C12574,P214812,Grocery,14.25,0.05,1,Credit Card,2024-03-27,4,Central,No,13.54,6.15,-5.07,25,Female,4,Low Discount,0.42297111416781297,Low Value,0,1,0,0,0,0.0,3.0,,9999.0,0.0,0.013060620995564317,Normal,Low Discount_Grocery,14.25,3,3,2
O134498,C17196,P217644,Home,23.09,0.05,1,Credit Card,2024-03-27,6,East,No,21.94,5.61,0.53,27,Female,6,Low Discount,0.24455100261551874,Low Value,0,1,0,0,0,0.0,80.0,,9999.0,0.0,0.05649717514124294,Slow,Low Discount_Home,23.09,80,3,2
O125212,C11391,P241353,Grocery,5.44,0.0,1,PayPal,2024-03-27,5,South,No,5.44,2.55,-2.11,60,Female,5,No Discount,0.3959627329192546,Low Value,0,1,0,0,0,0.0,152.0,,9999.0,0.0,0.013060620995564317,Normal,No Discount_Grocery,5.44,152,3,2
O108924,C16911,P208840,Fashion,66.15,0.3,3,COD,2024-03-27,3,Central,No,138.92,6.18,42.44,28,Female,3,High Discount,0.04416809605488851,Mid Value,0,0,0,0,0,0.0,9999.0,,9999.0,0.0,0.0828269907259354,Fast,High Discount_Fashion,22.05,0,3,2
O122543,C17590,P241664,Toys,44.87,0.0,1,Credit Card,2024-03-27,3,North,No,44.87,5.05,12.9,30,Female,3,No Discount,0.11009374318726838,Low Value,0,2,0,0,0,0.0,85.0,,9999.0,0.0,0.04944666823640217,Fast,No Discount_Toys,44.87,192,3,2
O112260,C10224,P242956,Fashion,46.57,0.1,1,Credit Card,2024-03-27,4,South,No,41.91,7.34,7.33,33,Male,4,Low Discount,0.1710556979725006,Low Value,0,0,0,0,0,0.0,9999.0,,9999.0,0.0,0.0828269907259354,Normal,Low Discount_Fashion,46.57,0,3,2
O120937,C15529,P209357,Grocery,15.2,0.05,1,Credit Card,2024-03-27,3,North,No,14.44,5.0,-3.84,69,Female,3,Low Discount,0.3238341968911917,Low Value,0,4,0,0,0,0.0,7.0,2024-03-20,7.0,1.0,0.013060620995564317,Fast,Low Discount_Grocery,15.2,143,3,2
O115975,C14736,P233897,Home,28.11,0.0,1,Debit Card,2024-03-27,4,South,No,28.11,6.26,1.61,51,Female,4,No Discount,0.21504637581587083,Low Value,0,2,1,0,0,0.0,41.0,,9999.0,0.0,0.05649717514124294,Normal,No Discount_Home,28.11,163,3,2
O102720,C12891,P217405,Home,151.69,0.0,1,Credit Card,2024-03-27,6,West,No,151.69,7.45,35.02,25,Female,6,No Discount,0.04879166939550724,Mid Value,0,2,0,0,0,0.0,13.0,,9999.0,0.0,0.05649717514124294,Slow,No Discount_Home,151.69,177,3,2
O100976,C12508,P230124,Sports,98.45,0.0,1,Debit Card,2024-03-27,4,South,No,98.45,7.1,22.44,51,Female,4,No Discount,0.07139265962795374,Mid Value,0,1,0,0,0,0.0,143.0,2023-11-05,143.0,1.0,0.0493886358187485,Normal,No Discount_Sports,98.45,143,3,2
O128278,C17908,P239414,Electronics,167.83,0.1,4,COD,2024-03-27,5,East,No,604.19,11.88,60.62,45,Female,5,Low Discount,0.019630198780548256,Very High,0,1,1,0,0,0.0,14.0,,9999.0,0.0,0.07297734627831715,Normal,Low Discount_Electronics,41.9575,14,3,2
O109361,C11522,P207116,Electronics,564.68,0.0,1,UPI,2024-03-27,4,North,No,564.68,8.91,58.85,34,Male,4,No Discount,0.015750954603309292,Very High,0,1,0,0,0,0.0,162.0,,9999.0,0.0,0.07297734627831715,Normal,No Discount_Electronics,564.68,162,3,2
O128856,C11161,P217139,Fashion,92.66,0.1,1,Debit Card,2024-03-27,5,North,No,83.39,3.63,25.56,48,Female,5,Low Discount,0.043014575186633486,Mid Value,0,1,0,1,0,0.0,168.0,,9999.0,0.0,0.0828269907259354,Normal,Low Discount_Fashion,92.66,168,3,2
O128372,C13276,P210160,Home,25.61,0.05,1,PayPal,2024-03-27,5,North,No,24.33,7.12,-0.31,43,Female,5,Low Discount,0.2810896170548757,Low Value,0,0,0,0,0,0.0,9999.0,,9999.0,0.0,0.05649717514124294,Normal,Low Discount_Home,25.61,0,3,2
O107626,C12053,P243220,Electronics,314.24,0.2,1,Credit Card,2024-03-27,3,North,Yes,251.39,9.05,21.12,45,Male,3,High Discount,0.03585720511906178,High Value,1,2,0,0,0,0.0,39.0,,9999.0,0.0,0.07297734627831715,Fast,High Discount_Electronics,314.24,166,3,2
O131393,C11508,P236401,Home,127.42,0.0,1,Credit Card,2024-03-27,3,North,No,127.42,8.0,27.68,55,Male,3,No Discount,0.062295592586824475,Mid Value,0,0,1,0,1,0.0,9999.0,,9999.0,0.0,0.05649717514124294,Fast,No Discount_Home,127.42,0,3,2
O130898,C17636,P219685,Electronics,247.15,0.0,2,Credit Card,2024-03-27,5,East,No,494.3,9.91,49.41,40,Female,5,No Discount,0.020008075913587723,High Value,0,1,0,0,0,0.0,194.0,,9999.0,0.0,0.07297734627831715,Normal,No Discount_Electronics,123.575,194,3,2
O110173,C14943,P247634,Beauty,58.51,0.0,1,Debit Card,2024-03-27,5,East,No,58.51,7.38,18.95,42,Female,5,No Discount,0.12401277096286338,Mid Value,0,1,0,1,0,0.0,53.0,,9999.0,0.0,0.03777723616865708,Normal,No Discount_Beauty,58.51,53,3,2
O124977,C17437,P204504,Toys,4.3,0.2,1,Debit Card,2024-03-27,4,North,No,3.44,1.05,0.33,53,Female,4,High Discount,0.2364864864864865,Low Value,0,3,0,0,0,0.0,70.0,,9999.0,0.0,0.04944666823640217,Normal,High Discount_Toys,4.3,136,3,2
O121998,C12674,P219498,Home,309.96,0.1,2,Debit Card,2024-03-27,5,West,No,557.93,9.6,146.62,49,Male,5,Low Discount,0.017175674950351567,Very High,0,0,0,0,0,0.0,9999.0,,9999.0,0.0,0.05649717514124294,Normal,Low Discount_Home,154.98,0,3,2
O112176,C11765,P202075,Beauty,10.75,0.05,2,Debit Card,2024-03-27,4,West,No,20.42,4.02,5.17,57,Female,4,Low Discount,0.18767507002801118,Low Value,0,1,0,0,0,0.0,20.0,,9999.0,0.0,0.03777723616865708,Normal,Low Discount_Beauty,5.375,20,3,2
O133977,C13978,P214142,Electronics,71.63,0.0,1,Credit Card,2024-03-27,7,South,No,71.63,6.57,2.03,32,Male,7,No Discount,0.09045848822800497,Mid Value,0,0,0,0,0,0.0,9999.0,,9999.0,0.0,0.07297734627831715,Slow,No Discount_Electronics,71.63,0,3,2
O122700,C17025,P230140,Grocery,8.71,0.0,1,Credit Card,2024-03-27,4,North,No,8.71,4.25,-3.55,19,Male,4,No Discount,0.4376930998970133,Low Value,0,0,0,0,0,0.0,9999.0,,9999.0,0.0,0.013060620995564317,Normal,No Discount_Grocery,8.71,0,3,2
O111051,C14771,P225557,Grocery,38.18,0.05,3,Debit Card,2024-03-27,5,South,No,108.81,7.73,0.97,66,Female,5,Low Discount,0.07039431745742647,Mid Value,0,0,0,0,0,0.0,9999.0,,9999.0,0.0,0.013060620995564317,Normal,Low Discount_Grocery,12.726666666666667,0,3,2
O129854,C17347,P223067,Beauty,26.56,0.1,1,COD,2024-03-27,4,Central,No,23.9,4.23,6.52,38,Male,4,Low Discount,0.16987951807228918,Low Value,0,2,0,0,0,0.0,79.0,,9999.0,0.0,0.03777723616865708,Normal,Low Discount_Beauty,26.56,141,3,2
O125201,C16532,P213806,Grocery,6.25,0.1,1,COD,2024-03-27,3,North,No,5.62,1.25,-0.8,20,Female,3,Low Discount,0.18882175226586104,Low Value,0,1,0,1,0,0.0,15.0,,9999.0,0.0,0.013060620995564317,Fast,Low Discount_Grocery,6.25,15,3,2
O120400,C11253,P213869,Electronics,239.53,0.15,1,Credit Card,2024-03-27,6,South,No,203.6,8.42,16.01,26,Male,6,High Discount,0.04115347018572825,High Value,0,1,0,1,0,0.0,159.0,,9999.0,0.0,0.07297734627831715,Slow,High Discount_Electronics,239.53,159,3,2
O114964,C11148,P242425,Electronics,715.71,0.0,1,Credit Card,2024-03-27,4,Central,No,715.71,8.38,77.51,24,Male,4,No Discount,0.0116923162785506,Very High,0,1,0,0,0,0.0,6.0,,9999.0,0.0,0.07297734627831715,Normal,No Discount_Electronics,715.71,6,3,2
O104218,C15433,P207697,Grocery,3.61,0.2,2,Credit Card,2024-03-27,4,West,No,5.78,1.65,-1.19,58,Female,4,High Discount,0.24336283185840707,Low Value,0,1,0,0,0,0.0,100.0,,9999.0,0.0,0.013060620995564317,Normal,High Discount_Grocery,1.805,100,3,2
O132103,C14682,P243407,Home,740.43,0.1,1,Debit Card,2024-03-27,5,Central,No,666.39,8.65,177.94,33,Male,5,Low Discount,0.012960937382939512,Very High,0,0,0,0,0,0.0,9999.0,,9999.0,0.0,0.05649717514124294,Normal,Low Discount_Home,740.43,0,3,2
O134165,C11543,P214113,Grocery,14.83,0.1,1,COD,2024-03-27,4,South,No,13.35,2.92,-1.85,33,Female,4,Low Discount,0.2034843205574913,Low Value,0,2,0,0,0,0.0,1.0,,9999.0,0.0,0.013060620995564317,Normal,Low Discount_Grocery,14.83,107,3,2
O105663,C10278,P217061,Electronics,287.71,0.0,1,Debit Card,2024-03-27,5,East,No,287.71,8.45,26.08,36,Female,5,No Discount,0.02926812372276679,High Value,0,0,0,0,0,0.0,9999.0,,9999.0,0.0,0.07297734627831715,Normal,No Discount_Electronics,287.71,0,3,2
O123402,C17252,P211560,Fashion,21.02,0.05,4,Wallet,2024-03-27,4,South,No,79.88,6.24,21.72,30,Male,4,Low Discount,0.07715133531157271,Mid Value,0,0,0,1,0,0.0,9999.0,,9999.0,0.0,0.0828269907259354,Normal,Low Discount_Fashion,5.255,0,3,2
O107217,C11968,P211060,Toys,17.84,0.0,2,Credit Card,2024-03-27,5,North,No,35.68,3.85,10.42,52,Female,5,No Discount,0.10496183206106871,Low Value,0,0,0,0,0,0.0,9999.0,,9999.0,0.0,0.04944666823640217,Normal,No Discount_Toys,8.92,0,3,2
O104369,C13198,P203745,Sports,63.0,0.0,1,Wallet,2024-03-27,7,South,No,63.0,7.38,11.52,24,Female,7,No Discount,0.1153125,Mid Value,0,1,0,0,0,0.0,104.0,,9999.0,0.0,0.0493886358187485,Slow,No Discount_Sports,63.0,104,3,2
O112428,C15452,P220762,Electronics,275.7,0.15,1,Debit Card,2024-03-27,4,South,No,234.34,8.86,19.26,32,Other,4,High Discount,0.03764765870655222,High Value,0,1,0,0,0,0.0,89.0,,9999.0,0.0,0.07297734627831715,Normal,High Discount_Electronics,275.7,89,3,2
O132098,C17941,P204985,Home,44.12,0.0,2,Debit Card,2024-03-27,3,Central,Yes,88.24,8.28,16.43,58,Other,3,No Discount,0.09278350515463918,Mid Value,1,1,0,0,0,0.0,44.0,,9999.0,0.0,0.05649717514124294,Fast,No Discount_Home,22.06,44,3,2
O134073,C16520,P224759,Fashion,130.37,0.0,1,UPI,2024-03-28,6,East,No,130.37,8.16,37.47,53,Female,6,No Discount,0.0621146380452158,Mid Value,0,1,1,0,1,0.0,67.0,,9999.0,0.0,0.0828269907259354,Slow,No Discount_Fashion,130.37,67,3,3
O132742,C14129,P238168,Fashion,40.39,0.0,1,Debit Card,2024-03-28,5,North,Yes,40.39,6.01,8.13,21,Female,5,No Discount,0.14520415559313843,Low Value,1,1,0,1,0,0.0,161.0,,9999.0,0.0,0.0828269907259354,Normal,No Discount_Fashion,40.39,161,3,3
O127759,C10060,P218458,Electronics,283.37,0.0,1,PayPal,2024-03-28,4,Central,No,283.37,9.44,24.56,43,Male,4,No Discount,0.033196188064845096,High Value,0,3,1,0,1,0.0,56.0,,9999.0,0.0,0.07297734627831715,Normal,No Discount_Electronics,283.37,171,3,3
O123634,C10713,P206845,Fashion,39.54,0.15,1,COD,2024-03-28,5,North,No,33.61,7.75,4.01,41,Male,5,High Discount,0.2239237214677839,Low Value,0,4,0,0,0,0.0,14.0,,9999.0,0.0,0.0828269907259354,Normal,High Discount_Fashion,39.54,167,3,3
O121491,C14090,P237265,Toys,20.12,0.0,2,COD,2024-03-28,4,North,No,40.24,5.34,10.76,25,Female,4,No Discount,0.12948593598448108,Low Value,0,1,0,0,0,0.0,101.0,,9999.0,0.0,0.04944666823640217,Normal,No Discount_Toys,10.06,101,3,3
O128234,C15244,P225223,Toys,10.52,0.0,1,PayPal,2024-03-28,5,East,No,10.52,4.36,-0.15,58,Male,5,No Discount,0.37847222222222227,Low Value,0,2,0,1,0,0.0,24.0,,9999.0,0.0,0.04944666823640217,Normal,No Discount_Toys,10.52,165,3,3
O122056,C16997,P207547,Sports,69.17,0.0,1,UPI,2024-03-28,5,East,No,69.17,5.9,14.85,48,Male,5,No Discount,0.0840815163175146,Mid Value,0,0,0,0,0,0.0,9999.0,,9999.0,0.0,0.0493886358187485,Normal,No Discount_Sports,69.17,0,3,3
O106944,C11447,P211725,Toys,92.54,0.15,1,PayPal,2024-03-28,4,Central,No,78.66,9.17,22.29,25,Male,4,High Discount,0.11511423550087874,Mid Value,0,0,0,0,0,0.0,9999.0,,9999.0,0.0,0.04944666823640217,Normal,High Discount_Toys,92.54,0,3,3
O111471,C13718,P217445,Sports,641.44,0.05,1,Debit Card,2024-03-28,4,South,No,609.37,9.51,173.3,34,Female,4,Low Discount,0.01558071333781149,Very High,0,3,0,1,0,0.0,97.0,,9999.0,0.0,0.0493886358187485,Normal,Low Discount_Sports,641.44,186,3,3
O126282,C13731,P248177,Sports,168.48,0.0,1,UPI,2024-03-28,3,North,No,168.48,6.36,44.18,54,Female,3,No Discount,0.03752655180552278,Mid Value,0,2,0,0,1,0.0,13.0,,9999.0,0.0,0.0493886358187485,Fast,No Discount_Sports,168.48,137,3,3
O104954,C11572,P232007,Sports,369.36,0.0,1,Wallet,2024-03-28,6,North,No,369.36,8.1,102.71,55,Female,6,No Discount,0.021870612377146558,High Value,0,1,0,1,0,0.0,158.0,,9999.0,0.0,0.0493886358187485,Slow,No Discount_Sports,369.36,158,3,3
O109811,C11641,P219733,Grocery,27.49,0.1,1,Credit Card,2024-03-28,4,South,No,24.74,6.41,-4.43,29,Male,4,Low Discount,0.24902874902874905,Low Value,0,1,0,0,0,0.0,149.0,,9999.0,0.0,0.013060620995564317,Normal,Low Discount_Grocery,27.49,149,3,3
O128944,C11542,P222575,Sports,12.24,0.05,2,Debit Card,2024-03-28,8,Central,No,23.26,4.56,2.42,33,Male,8,Low Discount,0.1879637262984336,Low Value,0,1,0,0,0,0.0,167.0,,9999.0,0.0,0.0493886358187485,Very Slow,Low Discount_Sports,6.12,167,3,3
O106745,C15686,P201619,Electronics,324.53,0.05,1,Credit Card,2024-03-28,4,North,No,308.3,8.0,29.0,36,Male,4,Low Discount,0.025864856126737792,High Value,0,1,0,0,0,0.0,119.0,,9999.0,0.0,0.07297734627831715,Normal,Low Discount_Electronics,324.53,119,3,3
O119225,C17246,P208982,Electronics,51.89,0.0,1,Debit Card,2024-03-28,6,West,No,51.89,7.36,-1.13,31,Female,6,No Discount,0.13915674040461334,Mid Value,0,0,0,0,0,0.0,9999.0,,9999.0,0.0,0.07297734627831715,Slow,No Discount_Electronics,51.89,0,3,3
O108996,C12263,P202876,Fashion,19.16,0.05,2,UPI,2024-03-28,4,South,No,36.4,5.4,7.34,47,Male,4,Low Discount,0.14438502673796794,Low Value,0,1,0,1,0,0.0,52.0,,9999.0,0.0,0.0828269907259354,Normal,Low Discount_Fashion,9.58,52,3,3
O126537,C12365,P249271,Sports,60.54,0.2,3,Wallet,2024-03-28,4,South,Yes,145.3,8.34,35.25,39,Female,4,High Discount,0.057006151742993845,Mid Value,1,2,0,0,0,0.0,54.0,,9999.0,0.0,0.0493886358187485,Normal,High Discount_Sports,20.18,183,3,3
O122005,C17069,P244349,Electronics,627.12,0.0,1,UPI,2024-03-28,4,North,No,627.12,10.97,64.28,23,Male,4,No Discount,0.017464815640323508,Very High,0,2,1,0,1,0.0,135.0,,9999.0,0.0,0.07297734627831715,Normal,No Discount_Electronics,627.12,196,3,3
O115893,C15119,P200596,Grocery,43.69,0.15,1,UPI,2024-03-28,6,East,No,37.14,6.17,-3.2,53,Female,6,High Discount,0.1617724174095438,Low Value,0,1,0,0,0,0.0,64.0,,9999.0,0.0,0.013060620995564317,Slow,High Discount_Grocery,43.69,64,3,3
O132849,C16654,P202790,Sports,30.03,0.15,2,PayPal,2024-03-28,7,South,No,51.05,6.27,9.04,63,Male,7,High Discount,0.12046109510086456,Mid Value,0,2,0,0,0,0.0,68.0,,9999.0,0.0,0.0493886358187485,Slow,High Discount_Sports,15.015,117,3,3
